track_id,track_name,artist_name,main_artist,canonical_title,release_date,popularity
2KSILJLx1ID8qDqc3KNDsI,love story,dj sephora,dj sephora,love story,2020-07-03,32
3kkfrqcCej5zj9A64YF8dK,checkmate,the boyz,the boyz,checkmate,2020-06-12,32
4PoyMlpB4bgzZoPARraBPW,canary wharf,roundrobin,roundrobin,canary wharf,2020-07-10,32
5SDfIWmIAD0lZyG9llhQCn,uh huh,ilham,ilham,uh huh,2020-02-28,32
5VRZQ5qzsZoBgobQnXyDFg,fake friends,katya mila,katya mila,fake friends,2020-12-22,32
5wC03VqWwgDZGGsiornXul,ways to say i'm beautiful,ellee ven,ellee ven,ways to say i m beautiful,2020-11-11,32
69s8itrkgmEeN24Z0XyvN4,somebody else,kat meoz,kat meoz,somebody else,2020-08-14,32
6lrMGCHF3lZYmgBuLlHLTO,savage,dj challenge x,dj challenge x,savage,2020-11-13,32
78rDZXutxs6iTwi8AyqHvt,homies,spence,spence,homies,2020-09-14,32
0f4UsNWSkzFp0Q1UfmghXs,bawal lumabas - the classroom song,kim chiu,kim chiu,bawal lumabas the classroom song,2020-05-25,31
1NDfAOwstnNM0nR1EbWVOn,call me back 80 times,a5h,a5h,call me back times,2020-04-24,31
1uEW5guMnz7q1t6Fp69B1d,tahong ni carla (budots bombtek),power beats club,power beats club,tahong ni carla,2020-09-01,31
1zy6MLFNCrHvIXWv9yy9fT,pull up on me,justin morelli,justin morelli,pull up on me,2020-05-01,31
24mmzsJ4jbfATynXdFwI0V,savage love,dj challenge x,dj challenge x,savage love,2020-11-13,31
2XIGVUX2bmdn8FtCvJqBxm,everything's chrome,king critical,king critical,everything s chrome,2020-08-28,31
2hReMrZRitKtVqGZk0Pqh3,made it bigger,senior,senior,made it bigger,2020-09-30,31
3L2iBk9u1kBNaYAB0oWK9o,nikes,mazen,mazen,nikes,2020-09-11,31
3xL0LJp3pwxltEYI119tMR,beat up guitar,darling brando,darling brando,beat up guitar,2020-03-13,31
3zqcHOH8xui5dmVMFpk5Tr,rush,adam kahati,adam kahati,rush,2020-11-19,31
5zn3TuX5oBHrEv8R9KyLir,ladida (my heart goes boom) [feat. ilira],crispie,crispie,ladida,2020-07-03,31
6pxEV70P9czyDNRXXFNB29,sweet mistake,kaaze,kaaze,sweet mistake,2020-07-24,31
1MocPrUzZfYlyfRvejLY3S,feel like guwop,ola runt,ola runt,feel like guwop,2020-05-28,30
1N5fKC1qRLHjsdNy39DPF6,donk,pronto spazzout,pronto spazzout,donk,2020-03-06,30
2DCsQSNab2lEn4SeMWmmKQ,nothing to lose,johnnie mikel,johnnie mikel,nothing to lose,2020-06-05,30
2axMCEsdQcEjI9SFHhMnaY,hey reporting live it's trap bunny bubbles (tiktok dance),remix kingz,remix kingz,hey reporting it s trap bunny bubbles,2020-09-11,30
2dLDHTUx9G7zbmOapMvGBm,i got a feeling,j swey,j swey,i got a feeling,2020-11-20,30
2vZgNmGKxQ0z5NonJf2c2p,never met!,dj challenge x,dj challenge x,never met,2020-11-10,30
70sziq0FFqmTWwbzHFciVg,savesta (fli fla flo),jamayne,jamayne,savesta,2020-01-26,30
70xWA1SaU5hIFKuSN1id9L,enjoy the silence,pulsedriver,pulsedriver,enjoy the silence,2020-07-10,30
0TsvuQ4VYlaaZpVq4yOEEk,napagod na,yakusaaa,yakusaaa,napagod na,2020-01-26,29
10VrCFu16lIduQpQrVgF2U,whisky cola,vanfire,vanfire,whisky cola,2020-12-05,29
1nL5zTJpnylVJcjAFyaRER,it’s only a heartbreak,dagny,dagny,it s only a heartbreak,2020-09-04,29
1yTLac7KPcaHVVVmAFJgIO,beat box 2,spotemgottem,spotemgottem,beat box 2,2020-12-18,29
3J0vtBWWTwKUzwgvQrR4yM,honesty - (jersey club remix),pink sweat$,pink sweat$,honesty,2020-08-12,29
5FPcHCTDsdfrU8SVeXoxyS,dito ka lang,cash koo,cash koo,dito ka lang,2020-05-19,29
7ehcJfTmGuH2MTtLvbsLHp,bad habits,j swey,j swey,bad habits,2020-11-20,29
7up4FZbao0Mru6vY5Dzf5b,this year,sir winz,sir winz,this year,2020-12-31,29
0MLBjx58zafG3kMqKfeqk6,james harden,cashmoneyap,cashmoneyap,james harden,2020-11-13,28
1zebww6lYRkEWaux6pk0HQ,revolution,johnnie mikel,johnnie mikel,revolution,2020-08-07,28
2j3mrBb8bjVtsm9epikUdL,etham funky night,dj siul,dj siul,etham funky night,2020-08-31,28
3ddsPZJDcmdewn0MKmU6OL,don't be suspicious,gill the ill,gill the ill,don t be suspicious,2020-07-25,28
4NdIlRhiXNkFUrOTzjCZXV,cocaine,deestroying,deestroying,cocaine,2020-11-20,28
4OSYOHnGWmithfyy1MCBkR,you think you're,alex aster,alex aster,you think you re,2020-11-17,28
5HPSzLuKdwg500V5hWXlm0,the woo,dj challenge x,dj challenge x,the woo,2020-11-13,28
5QDgWpZpedptPaTDWln5SI,straight drop,mazen,mazen,straight drop,2020-12-16,28
6BgMJCkO0Oi4GNCyLu6OMC,dark,lunax,lunax,dark,2020-09-11,28
6cpzJP3YanK6sK0v5a5Wkk,fighter - tmw remix,klaas,klaas,fighter tmw remix,2020-07-24,28
264J36RFUiOadZmS98lcQ2,earth,ethn ashr,ethn ashr,earth,2020-09-08,27
2NSBLomslu8qeoKgm4Euwu,if i die,city james,city james,if i die,2020-08-07,27
2SP6w6HeCkiKRahSCCGVGu,ya tabtab,drinche,drinche,ya tabtab,2020-08-16,27
2TKAtr9jXudupwA21eGpiH,so fly,kendra erika,kendra erika,so fly,2020-08-28,27
2TNVsWfUidU192OSATyUTk,into the wild,2cre8,2cre8,into the wild,2020-10-23,27
2VMefkc8X69j58JNSvawWN,sabayan ang init,kenjhons,kenjhons,sabayan ang init,2020-06-24,27
3GyVuua5U2Lv1jtiNy33TO,shake that laffy taffy girl break your back drop it girl,soundofyou,soundofyou,shake that laffy taffy girl break your back drop it girl,2020-09-03,27
3f3s0MnaQg1DQFiHZ7n0UE,holding feelings,nakala,nakala,holding feelings,2020-06-30,27
58tMKmqJ8jgISyiIZ0Yxxx,say so (edm remix) [tiktok dance],remix kingz,remix kingz,say so,2020-03-05,27
6AGrbHaLY6G6zAhD9kpVhe,options,jay hoodie,jay hoodie,options,2020-07-27,27
6FMXPrJcJndsrFDjLeL2uQ,love me,cafe disko,cafe disko,love me,2020-09-01,27
0V2tXSarTxnsMMQVY0Liuv,fuck this job,dj quarantine,dj quarantine,fuck this job,2020-05-14,26
0obAABk0wVcIF0HzuXGOjD,savage love (female),gill the ill,gill the ill,savage love,2020-07-28,26
39ZjAV3RBWNmyx95mLS66w,what you do to me,lyss,lyss,what you do to me,2020-08-21,26
3HRO0cbPBrb74WyMaN6z5p,oh no,dramos,dramos,oh no,2020-12-04,26
3J87xdiWkf5YYFXXtwOnQO,romantic (feat. toosii),sge kash,sge kash,romantic,2020-11-19,26
3W6fUTvxMioJ6f0jLFK4Ua,type shit!,egovert,egovert,type shit,2020-11-08,26
58wAbjQvxRsI7PFvjaLShn,train,fire jane,fire jane,train,2020-05-08,26
5T8RMrOd9dIJKOakfbVqRW,oceans,jay hoodie,jay hoodie,oceans,2020-10-30,26
6FzX1eNW2ZiJ4tNpmkn55R,lost kings,k.a.a.n.,k.a.a.n.,lost kings,2020-10-26,26
6iSr6eZgeQ6oDFMWe05H3E,are you with me,dj desa,dj desa,are you with me,2020-08-01,26
7zwRvukfiY2Qbx28DbM3YV,thicker than a snicker,dj quarantine,dj quarantine,thicker than a snicker,2020-05-18,26
08WAtGGVj8Ojuk2X0ogz1z,i like cars,caroline kole,caroline kole,i like cars,2020-08-21,25
0DRBnkNKczhEOw7JW3tSel,chacha 2 step,astrus*,astrus*,chacha 2 step,2020-05-10,25
0IAkpYTRomExXOUJonNMTR,expensive (feat. nicki minaj),ty dolla $ign,ty dolla $ign,expensive,2020-08-28,25
2uULRpRtKhCdojXwozKJzE,answer me,heartbreak aris,heartbreak aris,answer me,2020-11-06,25
41sX9GPdfG05Qj7MusmO5i,scarred hearts at war,opensoul,opensoul,scarred hearts at war,2020-04-03,25
4XSHtCeHWwIoWIoK82xS8S,mad at disney,dj challenge x,dj challenge x,mad at disney,2020-11-10,25
586MNYiTaf0NT4sKsAL22k,fly with me,bluprnt,bluprnt,fly with me,2020-07-31,25
6mkyveF3aZJ7SUPC8BWFr5,hold steady,opensoul,opensoul,hold steady,2020-10-30,25
7ysfvLYQFJbMHE0Su5tod0,kaka main salah,kapthenpurek,kapthenpurek,kaka main salah,2020-01-20,25
0agwJVZQN3gIdB4gKHBGeU,looking like that,sebastian rhodes,sebastian rhodes,looking like that,2020-06-10,24
0kpdD6AqC6dU06Ce9IELXB,sahara,drinche,drinche,sahara,2020-02-19,24
1kgMLfQH6MxWdbBE7XyIfp,kiss n tell,daniel allan,daniel allan,kiss n tell,2020-10-15,24
2vgMKnd6MIRLOwJ0rx3aRZ,want it (vip),kumarion,kumarion,want it,2020-10-16,24
3BouNt6zTI78RwmMDyepkq,jessica,tre coast,tre coast,jessica,2020-07-17,24
3bY8bPUE5tCpxZ7kjndOGI,i'm moving too fast,dj gotta,dj gotta,i m moving too fast,2020-03-04,24
55uMxRPbdE2J7wcdUTJKr6,gone head,davestateofmind,davestateofmind,gone head,2020-11-10,24
5S0SiXYqlvlRCZaXe8wIOG,mood - female version,gill the ill,gill the ill,mood female,2020-09-11,24
7uxbTF1GAQNF0ESW5kzGUo,do or die (feat. liana banks),lilbootycall,lilbootycall,do or die,2020-09-18,24
0jqBSdYArE8Rq0Boy6Rvuf,bella poarch's chicken wings,ot beatz,ot beatz,bella poarch s chicken wings,2020-10-19,23
1gP60y3DUSuwZf8pUEpvH5,life hack,vaundy,vaundy,life hack,2020-03-23,23
2axMcHQsK6LKIYKmpf9oc2,someone you loved (female),gill the ill,gill the ill,someone you loved,2020-07-28,23
5cHLlC1KPtSpHprTahwhsO,talk n bout (talm bout) [feat. lil jay],loui,loui,talk n bout,2020-01-03,23
6wzi3znkuYyNgXLFz4rF2p,family,hudson east,hudson east,family,2020-11-06,23
7FUDzMiK3ZkGHZjcsuAHIA,kabet,gagong rapper,gagong rapper,kabet,2020-09-07,23
7xcAVSOiUW7DMKVN5PB6nr,"count 1, 2",too,too,count 1 2,2020-07-15,23
0dXNdqwr95JqHfNV5r0yo5,pia,blymldt,blymldt,pia,2020-01-12,22
1ovX8iCb3MUKPnXaKZG8bi,promise,alvido,alvido,promise,2020-10-02,22
1quaXItKJpzWB6LiKT1cgs,she gon go,remix kingz,remix kingz,she gon go,2020-04-14,22
1xwNUt6ol6iDUJMz6Mli7j,i'm ready,nakala,nakala,i m ready,2020-07-10,22
21rpJOyDOZIocFRspZ8eT0,war,tedy,tedy,war,2020-03-20,22
2mmS3Rt0SGEVB055Qebgwq,did you know?,luh baam,luh baam,did you know,2020-11-24,22
2mqA62mpgyWruozL535ZXk,spaz,mr. 2-17,mr. 2-17,spaz,2020-02-14,22
31XfbRXZYB6SZcJitnUvod,party with the 6ixers,tod,tod,party with the 6ixers,2020-12-25,22
4QzvO33yN6pCMPycaD6gfq,cars with the boom,dj challenge x,dj challenge x,cars with the boom,2020-11-10,22
5rOyaiH5TMVAJ2pTKVkUQ6,out of my system,opensoul,opensoul,out of my system,2020-08-21,22
6uNz0705QvAbiy2J8tOLYr,bop it,king critical,king critical,bop it,2020-07-10,22
0cUpQfAEFkQpbfTReVHS4J,blow the speakers up,i don't speak french,i don't speak french,blow the speakers up,2020-08-05,21
18Ftg87EW3cPeOtfjfRtQS,feels like,disco lines,disco lines,feels like,2020-04-12,21
1IiIHuFWRaUZR6oFFD3y6H,mad at me,freshie,freshie,mad at me,2020-11-23,21
1MIevFmQMQCG4iltp0Z2Zs,tv show,tmw,tmw,tv show,2020-05-22,21
1rVIfJCv84UJSQApOTvWsN,wap tiktok,viral djs,viral djs,wap tiktok,2020-10-03,21
2u8wpNYoKMYmrZu9OxRaSt,nobody safe,xotrapp,xotrapp,nobody safe,2020-09-30,21
4TllvUXS5Nih8ZggtcJa4g,wip wup,vanfire,vanfire,wip wup,2020-05-24,21
6y6k14YN6MbKpGIv1Rk00Q,how you like that,blackpink,blackpink,how you like that,2020-06-26,21
0GAWYxHIkUuuFBrG3piLAR,just like like that come my way,remix kingz,remix kingz,just like like that come my way,2020-04-14,20
1AiPILxL0rtQmLKxi6xxyt,"not the thermometer challenge (feat. dej rose gold, qwote & kingpin skinny pimp)",stunt n dozier,stunt n dozier,not the thermometer challenge,2020-08-12,20
2iJY710P15Tco2V31KjXPf,attitude,roman yasin,roman yasin,attitude,2020-11-27,20
4eaY2DZ7svnydWEXTYzkcc,baby come give me something new,remix kingz,remix kingz,baby come give me something new,2020-04-14,20
4hANBkbBO5xcYY1o9VOqxK,john doe,lbs kee'vin,lbs kee'vin,john doe,2020-10-16,20
5MvayhSJcEDMdbU9xcw4oe,the less i know the sexy back,phomeme,phomeme,the less i know the sexy back,2020-02-05,20
5tdjElcAN1YEjY3ScjvN0Q,sabi ko na barbie,power beats club,power beats club,sabi ko na barbie,2020-02-25,20
684fEM0U1ubegDEipKStjC,afterlife,children under the sun,children under the sun,afterlife,2020-06-26,20
6qMJ4oWMigCS4zPwFYvUCr,race with time,heron & serum,heron,race with time,2020-06-30,20
0UtXRyrstA3w34nBTHWpnq,di maalala (anong ginagawa mo sakin),rc,rc,di maalala,2020-05-29,19
1K5Exzv2jzxQWfLYUdPdTh,the karen song,gill the ill,gill the ill,the karen song,2020-07-01,19
1PA6n63TLo6ZLyNnvtadGa,tap in,dj challenge x,dj challenge x,tap in,2020-11-16,19
3yiYjwjyUyWP9riyyLNfkA,heather - female version,gill the ill,gill the ill,heather female,2020-10-13,19
4yP1wyQPIaHBj7A6JqLMXe,pump it up,dj challenge x,dj challenge x,pump it up,2020-11-16,19
5attzIxNH8pTO18O51ez6S,got that sunshine on my best sunday (tiktok challenge),remix kingz,remix kingz,got that sunshine on my best sunday,2020-04-14,19
6Aci4F3BOEAV2aVcWdttHe,boom diggy (black girl magic),eritza,eritza,boom diggy,2020-09-04,19
0iwMZVkQhTRKEAML5SJHuX,love,ryan shade,ryan shade,love,2020-10-16,18
2afirRVDfxKW1gKFc5HqHM,mtg - vem sentando vem,dj nbeat,dj nbeat,mtg vem sentando vem,2020-11-09,18
3AoT7FzXEsmesybPPIQd9l,buck the jack,cheflodeezy,cheflodeezy,buck the jack,2020-09-25,18
3R8DZfMOXCxkzDEYu7kpoi,goes like (do do do),eva grace,eva grace,goes like,2020-08-14,18
3V63DpLvTE7AWBQOLbAHY9,money talk,enviousofenvy,enviousofenvy,money talk,2020-11-19,18
4cjG2FtuMDVyzuL8v09ZUK,high on you,digrasso,digrasso,high on you,2020-09-25,18
4mYkVhbtINt4e2BABJ4eUb,i've been lonely (tiktok dance),remix kingz,remix kingz,i ve been lonely,2020-04-14,18
5siesK1gYQObYkJvDKaYb9,hayati,drinche,drinche,hayati,2020-05-03,18
6IJ2crbepASfmLdDWlVmVG,stupid love (edm remix) [tiktok challenge],remix kingz,remix kingz,stupid love,2020-03-05,18
6PNBtfjdA09cPwbSQocOCs,ballooning,ryan shade,ryan shade,ballooning,2020-09-15,18
6XqZStnjADZJa0inZUKedQ,bark,hoodie mitch,hoodie mitch,bark,2020-12-18,18
1XndvW32TH6TDI75nIyg4u,hai phút hơn,united idol,united idol,hai phut hon,2020-11-30,17
30ZASEEaHb8YOICYLn3KZ9,dynamite - female version,gill the ill,gill the ill,dynamite female,2020-10-15,17
4XhKZcrgtC3aEEPizY82Bm,take me for a ride,ryan shade,ryan shade,take me for a ride,2020-11-20,17
5syrN43NmIRCOUlF4GEw2H,joe exotic vs carole baskin (rap battle),dj quarantine,dj quarantine,joe exotic vs carole baskin,2020-05-18,17
6omoJ2EWNrB7iwFKogOsBV,red rover,benzi,benzi,red rover,2020-07-24,17
7DmxvWVgNYcm9uqknWGi7m,bitch i am up,lifs_a_trip,lifs_a_trip,bitch i am up,2020-03-27,17
7ljtPsFnnnPG1XTFvpwrdH,panthere,sir winz,sir winz,panthere,2020-09-11,17
1ONZC01ruBfKx32sR2cee8,turn up,sir winz,sir winz,turn up,2020-04-10,16
1SMHBMCHaaeHkBqQqHGp9a,chit chat,jay hoodie,jay hoodie,chit chat,2020-05-08,16
1nxlRYbM2Ral4im0LExtZY,entre tú y yo,chema rivas,chema rivas,entre tu y yo,2020-02-13,16
2KcY10WWFQqGyp1j9SqQVb,its corona time,dj quarantine,dj quarantine,its corona time,2020-05-18,16
4Hf3mej67MHAoS0Tbl6a6c,caution sign,nicole chambers,nicole chambers,caution sign,2020-09-17,16
4dZKAHqTXABZbT1rPBrM0d,toast to the life,apontay,apontay,toast to the life,2020-08-07,16
5P22QiZlQVQKiKuHRFGCSg,obnimi - remix,eduardo luzquiños,eduardo luzquinos,obnimi remix,2020-10-22,16
5Uf1vCvPN3RLVIbDUMoCEp,blueberry faygo (female),gill the ill,gill the ill,blueberry faygo,2020-07-28,16
6aw3mDepDAzdxHhPOHSMro,yummy (dance remix) [tiktok challenge],remix kingz,remix kingz,yummy,2020-03-10,16
6diE00TcIDO3Ky8wJD9h8r,they call me tiago (i dont know who's margo) [tiktok dance],remix kingz,remix kingz,they call me tiago,2020-04-14,16
0Hl9OCGoLGi9IFwsn31Yth,silence,dyllón burnside,dyllon burnside,silence,2020-07-17,15
1OvA1S5Z8Uji6xb4UQ0LXC,her akşam,sezzy,sezzy,her aksam,2020-03-13,15
1ym6oTTnB6yK8qXN6Y0ln8,art to love me,lilianna wilde,lilianna wilde,art to love me,2020-07-24,15
3IxiZDn13d4jMLRgBBSLgH,halo halo,sb newgen,sb newgen,halo halo,2020-08-28,15
6BBcBnaEnxVYCojcVhGrMF,take out,freshduzit,freshduzit,take out,2020-03-18,15
6EKtPIcTar25onUhIL7J39,put your records on - female version,gill the ill,gill the ill,put your records on female,2020-10-13,15
7MkS5q5UKp6E8epVV0b7Gl,hot girl bummer,dj challenge x,dj challenge x,hot girl bummer,2020-11-16,15
0PnnrftQSVbIm2By1lIn8r,go crazy - female version,gill the ill,gill the ill,go crazy female,2020-09-11,14
17yOHBtd3ZKoCt7chJeAjQ,door dash,lil perfect,lil perfect,door dash,2020-07-24,14
1Kv5BK09yyab9sRem6w2VY,when i ruled the world x let me see your hips swing,facemask time,facemask time,when i ruled the world x let me see your hips swing,2020-10-18,14
1OZmb0Z2epCYNMJA7ncv1M,doja x calabria - tiktok mashup,eduardo luzquiños,eduardo luzquinos,doja x calabria tiktok mashup,2020-10-28,14
215fAfwkWtlj30ofd9y5Cq,satisfy,mike la funk,mike la funk,satisfy,2020-08-21,14
3I1DIPr0XKna0OxwchGPer,breaking me - female version,gill the ill,gill the ill,breaking me female,2020-09-11,14
3cwPrsssrDYyFfe8gBHFsv,reminder,mulherin,mulherin,reminder,2020-07-17,14
3zdzhmZsEn4Kh0BCNP7A3o,washing my brain,darkmark,darkmark,washing my brain,2020-10-23,14
44CLbt11tp9ZTJaKBhfI7e,pickles on my big mac,bop king,bop king,pickles on my big mac,2020-12-08,14
6Kg4DACqZNABH1l2I15iOd,nobodys love - female version,gill the ill,gill the ill,nobodys love female,2020-08-01,14
6MqoM1lPPY6JRunGeZqm5f,italiana,kota banks,kota banks,italiana,2020-03-13,14
6Q0F1PrnvTDFrg9KTKElmC,money honey,rico pressley,rico pressley,money honey,2020-10-30,14
6mkDBCHrjQwiXk3ydGid3c,the box - female version,gill the ill,gill the ill,the box female,2020-09-11,14
16Zulj5SK1KGTeBYhOYtvp,damn boi he thicc,gill the ill,gill the ill,damn boi he thicc,2020-07-01,13
2WHUGBZNO2jhSzc5PHr2Li,stay in my arms,dubskie,dubskie,stay in my arms,2020-07-29,13
4Ux8f8lz8a5r0MSRL7EO1H,someone you loved,dj challenge x,dj challenge x,someone you loved,2020-11-13,13
6MeXUZ8t2jqQReEAcQpCuj,blinding lights (female),gill the ill,gill the ill,blinding lights,2020-07-29,13
7bmJ5or9cYPWpdLrqbo6op,twerk for me tik - remix,eduardo luzquiños,eduardo luzquinos,twerk for me tik remix,2020-10-27,13
7rTzrRdc5UbvLr0gwI1J3E,out of love (feat. internet money),lil tecca,lil tecca,out of love,2020-04-17,13
1MBnFyv4Roa84b5cXMEDs2,sunshine,mauria,mauria,sunshine,2020-09-04,12
2IePQ0BFDbKUR80xjoWEdo,lose you to love me,dj challenge x,dj challenge x,lose you to love me,2020-11-16,12
5LfgwShyFFv00qLpMULyyn,after party,dj challenge x,dj challenge x,after party,2020-11-10,12
6rH7bCqsDyNobRYAwCx77J,holy - female version,gill the ill,gill the ill,holy female,2020-10-12,12
78htI5S1AnKuHLbLcEQUZX,malibu,the paper flowers,the paper flowers,malibu,2020-03-20,12
7Ev2K99xvZu1TYLygRlVyL,fuck my night up,kevin courtois,kevin courtois,fuck my night up,2020-11-20,12
0FmC0xAJnMKyFBJi2L4cLn,cannibal,dj challenge x,dj challenge x,cannibal,2020-11-13,11
1NRIL9TAQ7IluNaZeG717E,like that,dj challenge x,dj challenge x,like that,2020-11-16,11
1eKnlLDP20KSk9stiHMZZT,say so,dj challenge x,dj challenge x,say so,2020-11-16,11
3x5VSETP4fRjK2MoZfyVlE,coming of age,blondes,blondes,coming of age,2020-04-25,11
4GH3i6dXJA90NROrF7QU9q,rock,gritty lex,gritty lex,rock,2020-09-25,11
0Cx6Irm9zkHYicIe7XkW1K,hood baby,dj challenge x,dj challenge x,hood baby,2020-11-10,10
0dXJnIc53tYPYpn7TKDz2q,ice water,duce mino,duce mino,ice water,2020-06-26,10
13XyJ3taJF7zDTFy2bdA2Q,fuck off,3irty,3irty,fuck off,2020-01-30,10
1PRTZfMSNwVQOD8SOLu217,she gon go,dj challenge x,dj challenge x,she gon go,2020-11-16,10
1QETLS9T336MVJssmDXUBP,one margarita - female version,gill the ill,gill the ill,one margarita female,2020-09-11,10
1ob9fWAoPWDzkgT0J2js5u,lmk,dj challenge x,dj challenge x,lmk,2020-11-13,10
1sKgKgGdLM4QMxGh96Js7V,party girl,dj challenge x,dj challenge x,party girl,2020-11-10,10
3729Jd1GxRyT8wRLbsWCtC,papi chulo slowed - remix,eduardo luzquiños,eduardo luzquinos,papi chulo slowed remix,2020-11-24,10
3xkEULokhVSjf3TeOU2tKB,i don't understand,gill the ill,gill the ill,i don t understand,2020-07-24,10
4lWXfE65P23QQQ7jBtw5A9,heartbeat,maximo,maximo,heartbeat,2020-06-22,10
5a7bTaWiIrg58EBthwk5ky,sunday best,dj challenge x,dj challenge x,sunday best,2020-11-16,10
6NLqkdruvvaJBRPwdYd60Z,don't leave me (think about it challenge),gill the ill,gill the ill,don t leave me,2020-07-24,10
7IIScoTAu82ixXdvim0J2d,something new,dj challenge x,dj challenge x,something new,2020-11-16,10
7yttiQUp58i6ykYTHXe3i4,mop,king critical,king critical,mop,2020-10-30,10
0OYoXKL7O8RiKCFWrXjjGq,haha,dj challenge x,dj challenge x,haha,2020-11-13,9
0mTaeomhvXwfPPpO8Luz5U,come and go (female),gill the ill,gill the ill,come and go,2020-07-28,9
19pI9JdjoIQPhq9z8DBsR5,molly,tre savage,tre savage,molly,2020-03-18,9
1WV7Z5HAQKdlUVxMDwk9lp,unsteady (female),gill the ill,gill the ill,unsteady,2020-07-30,9
1hTgkJK7HCcSPgciMTI09T,more,danz dow,danz dow,more,2020-11-20,9
235nDwBXd3yg2Pc6Dttk4G,late out,gritty lex,gritty lex,late out,2020-09-25,9
2oC2rqLRcTiH8OXRpZChe0,paparazzi,dante boy,dante boy,paparazzi,2020-07-10,9
3B8U165Fi35KV3QYYncPIe,no justice no peace,gill the ill,gill the ill,no justice no peace,2020-07-02,9
3OBSe1TgT7aRVVIj2Lq9Jq,myself,luki,luki,myself,2020-02-21,9
3kIFi4GnaK665acHRwo72Q,close to me,alvido,alvido,close to me,2020-05-22,9
4RLdKrLEBdEBCu7JLpRKKi,life's a mess (female),gill the ill,gill the ill,life s a mess,2020-07-28,9
4gAf17NE5QifPbjBW9KNRT,don't worry about it sweetheart (what you got on),gill the ill,gill the ill,don t worry about it sweetheart,2020-07-01,9
63A7v6g17rh4QY7BIznMY8,broken hearts,henny seear,henny seear,broken hearts,2020-09-25,9
7hjomYGBKb51oPLtE6KwQV,on the way,giuseppe vittoria,giuseppe vittoria,on the way,2020-07-03,9
1lXj8hmBq5ueDI7GzF41mz,molly [reverb] - slowed,tre savage,tre savage,molly slowed,2020-03-18,8
52ACWYmjsG6Pf0je5r9YRO,pick up,la rodriguez,la rodriguez,pick up,2020-10-09,8
5jOHEEgnPkg2Q6341Rs8At,wasabi,dj challenge x,dj challenge x,wasabi,2020-11-13,8
6pbnZMCYRlogyirIF4t9SW,mood,dj challenge x,dj challenge x,mood,2020-11-10,8
00pz55VKU1omtChIQ6bxCI,dancia,dante boy,dante boy,dancia,2020-02-12,7
02Q2QvYL0wCBhugTxVMYTc,binibining dalaga,vinoh,vinoh,binibining dalaga,2020-07-30,7
0DttTD96n3F2uPjMXx1F0o,mexico,la rodriguez,la rodriguez,mexico,2020-08-28,7
0GpjYoJ5xfDfu5eeTYYUJs,fireflies,dj challenge x,dj challenge x,fireflies,2020-11-10,7
0Yp6qgtcgdC7psitfq1viq,clause the mouse,tekla,tekla,clause the mouse,2020-09-04,7
15vSSdbLFVJDm6UE177sRQ,wonder - female version,gill the ill,gill the ill,wonder female,2020-10-14,7
3dvyp3uojuguRU5CHUMG5m,mood swings,dj challenge x,dj challenge x,mood swings,2020-11-10,7
4CYYi9iZWFIMBowunUPq73,a pimp named slickback slowed - remix,eduardo luzquiños,eduardo luzquinos,a pimp named slickback slowed remix,2020-12-11,7
4WkPHUHCN5Gyfsjcfu5tqr,lemonade - female version,gill the ill,gill the ill,lemonade female,2020-10-14,7
52d63gGS5eH22Pv7EkfQ7F,hoopla x wap - tiktok mashup,eduardo luzquiños,eduardo luzquinos,hoopla x wap tiktok mashup,2020-11-05,7
54Okeq0AR33D83QGPmkz5u,ashina,t h r o n e,t h r o n e,ashina,2020-09-14,7
6SUdHP61zZblTAKYJFIXCR,billie jean x boo x f it up - remix,eduardo luzquiños,eduardo luzquinos,billie jean x boo x f it up remix,2020-12-31,7
6pFmdZbTkHbMQWzIMLuK3V,whip out the stick,dj challenge x,dj challenge x,whip out the stick,2020-11-13,7
776wRRgsvVUMcCANLzp8eJ,copines (slowed + reverb),terelulopo,terelulopo,copines,2020-12-18,7
7s07VlIMzKQNj2usIg2HI3,king's dead,dj challenge x,dj challenge x,king s dead,2020-11-13,7
1Gw2MVjOeA29OIwt4k7PZ4,what you waiting for,somi,somi,what you waiting for,2020-07-22,6
264h2v3dRkKItrYb2jPwZJ,boyfriend,dj challenge x,dj challenge x,boyfriend,2020-11-16,6
3Ky6wYVGlJlLbECAzjFNPE,imitadora (slowed + reverb),japanic,japanic,imitadora,2020-09-21,6
3sg512L4tdxxMxOzjyJ6H4,wake you up (scream),gritty lex,gritty lex,wake you up,2020-09-25,6
4IqD7IMk1Itl7AmgdxFmHl,die on the dancefloor,dror,dror,die on the dancefloor,2020-07-23,6
4R1Twj0U1kMi8ZwQ9T9AsL,letter to daddy (tribute),sir winz,sir winz,letter to daddy,2020-08-20,6
4jfwcPFQRmdJAbMTV0EiNE,in my feelings,dj challenge x,dj challenge x,in my feelings,2020-11-16,6
4nEreP0jjuQpncGLHxk4fE,adderall slowed - remix,eduardo luzquiños,eduardo luzquinos,adderall slowed remix,2020-11-24,6
75ukqM69MyoSNQl3RvgQx3,get busy,sean paul,sean paul,get busy,2020-03-20,6
1tPOoWtLktuc8iHB9NdrK0,surrender,dj challenge x,dj challenge x,surrender,2020-11-10,5
31G7lH1lRqofnJhTVD35wd,viva la swing tik - remix,eduardo luzquiños,eduardo luzquinos,viva la swing tik remix,2020-10-26,5
