track_id,track_name,artist_name,main_artist,canonical_title,track_genre,popularity
24NwBd5vZ2CK8VOQVnqdxr,sweet emotion,aerosmith,aerosmith,sweet emotion,hard-rock,74
28cnXtME493VX9NOw9cIUh,hurt,johnny cash,johnny cash,hurt,country,74
2DNyZP4Py6f4zMASLBnIu6,la playa,la oreja de van gogh,la oreja de van gogh,la playa,spanish,74
2DjWsDGgL1xNbhnr7f6t5F,baby can i hold you,tracy chapman,tracy chapman,baby can i hold you,folk,74
2EmcTFQ1rM11wp2ztsXTHa,black swan,bts,bts,black swan,k-pop,74
2FRnf9qhLbvw8fu4IBXx78,last christmas,wham!,wham!,last christmas,disco,74
2FkbeqpCrjjDdVH1SZgDo6,broken,isak danielson,isak danielson,broken,singer-songwriter,74
2JoZzpdeP2G6Csfdq5aLXP,how deep is your love,bee gees,bee gees,how deep is your love,disco,74
2LxdNADWier3MKTei8FbOY,i was made for lovin' you (feat. nile rodgers & house gospel choir),oliver heldens;nile rodgers;house gospel choir,oliver heldens,i was made for lovin you,house,74
2MlOUXmcofMackX3bxfSwi,jerusalema (feat. nomcebo zikode),master kg;nomcebo zikode,master kg,jerusalema,house,74
2NTVtNcpC0i1R7LVGaCZCF,jugnu,badshah;nikhita gandhi,badshah,jugnu,hip-hop,74
2NVXBBbO4xGO851zrMfCFi,2 mins of pain (feat. alborosie),sleepy hallow;alborosie,sleepy hallow,2 mins of pain,r-n-b,74
2OKo7g3KfmCt3kyLvUAL0g,the search,nf,nf,the search,hip-hop,74
2Xb6wJYGi0QXwURw5WWvI5,right down the line,gerry rafferty,gerry rafferty,right down the line,country,74
2Xy1UIVfOlukyye6Fd0wrI,follow me,sam feldt;rita ora,sam feldt,follow me,edm,74
2Z8yfpFX0ZMavHkcIeHiO1,monster (shawn mendes & justin bieber),shawn mendes;justin bieber,shawn mendes,monster,dance,74
2aJDlirz6v2a4HREki98cP,glue,bicep,bicep,glue,ambient,74
2aXC0fD6qziwlOZZqhCqTd,dive,hot shade;mike perry;chris james,hot shade,dive,edm,74
2ajUl8lBLAXOXNpG4NEPMz,sway,michael bublé,michael buble,sway,j-pop,74
2avKuMN2QXkaG9vvHa2JLt,take a look around,limp bizkit,limp bizkit,take a look around,alternative,74
2cXeLEN1eguDzERP5csBUs,la curiosidad (feat. myke towers) - mixed,jay wheeler;dj nelson;myke towers,jay wheeler,la curiosidad mixed,latino,74
2d4e45fmUnguxh6yqC7gNT,dirty deeds done dirt cheap,ac/dc,ac/dc,dirty deeds done dirt cheap,hard-rock,74
2d8JP84HNLKhmd6IYOoupQ,trap queen,fetty wap,fetty wap,trap queen,j-dance,74
2fyIS6GXMgUcSv4oejx63f,mardy bum,arctic monkeys,arctic monkeys,mardy bum,garage,74
2jdAk8ATWIL3dwT47XpRfu,slow dancing in a burning room,john mayer,john mayer,slow dancing in a burning room,singer-songwriter,74
2kkvB3RNRzwjFdGhaUA0tz,layla,derek & the dominos,derek,layla,blues,74
2l3dFxtoSMgMQVyRIUHjpz,akhiyaan,mitraz,mitraz,akhiyaan,pop,74
2mKouqwAIdQnMP43zxR89r,what's luv? (feat. ja-rule & ashanti),fat joe;ja rule;ashanti,fat joe,what s luv,hardcore,74
2naqSVQHgiaoEpxtkVOhmK,llorarás,dimension latina,dimension latina,lloraras,salsa,74
2oaK4JLVnmRGIO9ytBE1bt,dark necessities,red hot chili peppers,red hot chili peppers,dark necessities,alt-rock,74
2sMxswHr9wX7kTUHULvJBJ,destino o casualidad,melendi;ha*ash,melendi,destino o casualidad,spanish,74
2tjWCe2W7sgvS3C8NHcdtI,"duniyaa (from ""luka chuppi"")",akhil;dhvani bhanushali;abhijit vaghani;bob,akhil,duniyaa,hip-hop,74
2u96akbqgCRtkjfLMYrgZo,don't you (forget about me) - remastered 2001,simple minds,simple minds,don t you,synth-pop,74
2uThc9fZx2BEL3t6uuRMO1,cold hours,aleemrk;umair,aleemrk,cold hours,hip-hop,74
2vkNA9I029dTwX0y6d59Sc,"dippam dappam (from ""kaathuvaakula rendu kaadhal"")",anirudh ravichander;anthony daasan,anirudh ravichander,dippam dappam,hip-hop,74
2xhGZ3WzOa3tir28y7Cb88,falling for u,peachy!;mxmtoon,peachy!,falling for u,chill,74
2zrhoHlFKxFTRF5aMyxMoQ,next level,aespa,aespa,next level,k-pop,74
31H6au3jhblhr6MMJiXnCq,"hungry eyes - from ""dirty dancing"" soundtrack",eric carmen,eric carmen,hungry eyes from dirty dancing soundtrack,disco,74
33LizV83s7z1gwtmLiKlmv,dead and cold,sadboyprolific,sadboyprolific,dead and cold,sad,74
34dx8DACTJsc3rsJdaEIQw,papaoutai,stromae,stromae,papaoutai,house,74
35sE2Ehvd1GzBzAIC0zFIu,heyday (prod. czaer),stray kids,stray kids,heyday,k-pop,74
36seMHoyXmLUNxcwzwjdF7,please notice,christian leave,christian leave,please notice,indie-pop,74
39LJCSHy7nB1akjmhMQ7Y7,pain,josh a,josh a,pain,emo,74
3Dzso9Q2WwupEclqgxBZht,pumped up kicks,madism;mkj;felix samuel,madism,pumped up kicks,house,74
3G7tRC24Uh09Hmp1KZ7LQ2,i'm a believer - 2006 remaster,the monkees,the monkees,i m a believer,psych-rock,74
3JkVYvxNoGf2HCWJo61462,never fold (feat. sunny malton),sidhu moose wala;sunny malton,sidhu moose wala,never fold,hip-hop,74
3KfbEIOC7YIv90FIfNSZpo,in my life - remastered 2009,the beatles,the beatles,in my life,british,74
3LlmKSHR3Rs0Y3KHQLAYDk,alone,alan walker,alan walker,alone,electro,74
3Pzh926pXggbMe2ZpXyMV7,ain't no rest for the wicked,cage the elephant,cage the elephant,ain t no rest for the wicked,blues,74
3PzsbWSQdLCKDLxn7YZfkM,i'm on fire,bruce springsteen,bruce springsteen,i m on fire,singer-songwriter,74
3QSjVPObHxuAJc3E5nrjRn,villain,k/da;madison beer;kim petras;league of legends,k/da,villain,k-pop,74
3Te8uLyit6X3ncNW8Fp3K2,immortals,fall out boy,fall out boy,immortals,emo,74
3UEnF6y5tyHVtMzldS3svp,everything black,unlike pluto;mike taylor,unlike pluto,everything black,rock,74
3UhXPxLDFKCj1ZO6mmtV0a,apologize,onerepublic,onerepublic,apologize,piano,74
3YKptz29AsOlm7WAVnztBh,kiss from a rose,seal,seal,kiss from a rose,british,74
3ZGJhN4unVspOqpwGvUL2W,lemonade,diljit dosanjh,diljit dosanjh,lemonade,pop,74
3ZP18us6p6LHOZMG1LLUjF,"how deep is your love - from ""saturday night fever"" soundtrack",bee gees,bee gees,how deep is your love from saturday night fever soundtrack,disco,74
3dbLT62Cvs46Ju7a8gpr36,savage,aespa,aespa,savage,k-pop,74
3gVhsZtseYtY1fMuyYq06F,sonne,rammstein,rammstein,sonne,alt-rock,74
3hLuHKzG1cmlRpq53ZVWd8,the good ones,gabby barrett,gabby barrett,the good ones,country,74
3hhbDnFUb2bicI2df6VurK,river,leon bridges,leon bridges,river,blues,74
3jsYQw78lrxJA2ysnmOIf9,some,bol4,bol4,some,k-pop,74
3kpYJjvM8Ja6btr5hEJLWc,venom - music from the motion picture,eminem,eminem,venom music from the motion picture,hip-hop,74
3l9CW99AHtExIRV4hW2N5m,misery business,paramore,paramore,misery business,emo,74
3mZLiEDAHIjZ8ms5Lxq33F,peaches,diljit dosanjh,diljit dosanjh,peaches,pop-film,74
3qT4bUD1MaWpGrTwcvguhb,black dog - remaster,led zeppelin,led zeppelin,black dog,hard-rock,74
3sTN90bIP2cJ1783ctHykO,love$ick (feat. a$ap rocky),mura masa;a$ap rocky,mura masa,love ick,soul,74
3ujiq7yK4Uan5z4876fHLK,layla,dj robin;schürze,dj robin,layla,party,74
3vv9phIu6Y1vX3jcqaGz5Z,roses,the chainsmokers;rozes,the chainsmokers,roses,edm,74
3w1WjD2zJqjBjDz5fwqQPJ,tyler herro,jack harlow,jack harlow,tyler herro,k-pop,74
3yUcJwYu7fXAfqMj9krY6l,thank you,dido,dido,thank you,rock,74
3yV2c3cYhkAwSsxAq6nRiv,mann mera,gajendra verma,gajendra verma,mann mera,pop-film,74
41Fflg7qHiVOD6dEPvsCzO,worth it (feat. kid ink),fifth harmony;kid ink,fifth harmony,worth it,dance,74
4255amV4enzl28KAn16rUO,are you with me,lost frequencies,lost frequencies,are you with me,edm,74
42bbDWZ8WmXTH7PkYAlGLu,hold my girl,george ezra,george ezra,hold my girl,folk,74
45aBsnKRWUzhwbcqOJLwfe,this is me,keala settle;the greatest showman ensemble,keala settle,this is me,show-tunes,74
476V2d6iA2tWXgQboKmTtA,father and son,yusuf / cat stevens,yusuf,father and son,british,74
48USW4aYqrylYWJmFPbC8A,better days,dermot kennedy,dermot kennedy,better days,folk,74
48zFZh27QU5qsrBjn4C2FA,vaina loca,ozuna;manuel turizo,ozuna,vaina loca,latino,74
4ASOMWcJUrwEpjJy4GEijz,california dreamin' (feat. high jinx),chris lorenzo;high jinx,chris lorenzo,california dreamin,deep-house,74
4ECNtOnqzxutZkXP4TE3n3,separate ways (worlds apart),journey,journey,separate ways,hard-rock,74
4FjkjrvfbB3C4eUqWlw3vB,mami,rvfv;pablo mas,rvfv,mami,latino,74
4Hv055xg1SZZgwwGBx8Cr5,"rasiya (from ""brahmastra"")",pritam;shreya ghoshal;tushar joshi,pritam,rasiya,indian,74
4IRHwIZHzlHT1FQpRa5RdE,goodbye yellow brick road - remastered 2014,elton john,elton john,goodbye yellow brick road,piano,74
4IoYz8XqqdowINzfRrFnhi,you found me,the fray,the fray,you found me,piano,74
4KHXk0rTD80mEf7bbdK29j,suavemente,soolking,soolking,suavemente,french,74
4KacUpvbA3Mfo05gttTjhN,fat lip,sum 41,sum 41,fat lip,punk,74
4KfSdst7rW39C0sfhArdrz,barracuda,heart,heart,barracuda,hard-rock,74
4KlL5Bwlm4yHYxr0B2rHci,heal,tom odell,tom odell,heal,chill,74
4MXhiYIRDMGAuvZc5IFTwC,astrothunder,travis scott,travis scott,astrothunder,house,74
4QDpsNBlllaLGj8zbF2EE0,charmer,stray kids,stray kids,charmer,k-pop,74
4RKJRRd4VJfZWiqQTYsleE,already best friends (feat. chris brown),jack harlow;chris brown,jack harlow,already best friends,k-pop,74
4TIJ7zSBNejpoIPaWpWRKc,rebel yell,billy idol,billy idol,rebel yell,hard-rock,74
4VUwkH455At9kENOfzTqmF,beautiful (feat. camila cabello),bazzi;camila cabello,bazzi,beautiful,dance,74
4WzhjxvLP95y7AMDy0Atwb,out of love,alessia cara,alessia cara,out of love,electro,74
4Xtlw8oXkIOvzV7crUBKeZ,rompe,daddy yankee,daddy yankee,rompe,latino,74
4a6q8CR2hzLk2plDkSxkfD,i.f.l.y.,bazzi,bazzi,i f l y,electro,74
4aYLAF6ckQ5ooGGGM7sWAa,the unforgiven,metallica,metallica,the unforgiven,hard-rock,74
4ak9GGe6afmi2HbxEjvhIC,male fantasy,billie eilish,billie eilish,male fantasy,electro,74
4bD9z9qa4qg9BhryvYWB7c,kabira,pritam;tochi raina;rekha bhardwaj,pritam,kabira,indian,74
4d6eqRtpDX7tydHJGDZUBQ,she drives me crazy,fine young cannibals,fine young cannibals,she drives me crazy,synth-pop,74
4eWQlBRaTjPPUlzacqEeoQ,never be the same,camila cabello,camila cabello,never be the same,dance,74
4euAGZTszWPrriggYK0HG9,lay all your love on me,abba,abba,lay all your love on me,swedish,74
4fFfyouye6vrX9o9z4PVMu,never not,lauv,lauv,never not,electro,74
4gdiCHNbwugojBqr5Jt3pq,wa da da,kep1er,kep1er,wa da da,k-pop,74
4hPpVbbakQNv8YTHYaOJP4,one thing right,marshmello;kane brown,marshmello,one thing right,edm,74
4hQ6UGyWQIGJmHSo0J88JW,back to you - from 13 reasons why – season 2 soundtrack,selena gomez,selena gomez,back to you from reasons why season 2 soundtrack,dance,74
4kfjA6WfgKBt7I7YKuDCkU,blue jeans,gangga,gangga,blue jeans,singer-songwriter,74
4mzP5mHkRvGxdhdGdAH7EJ,give me your forever,zack tabudlo,zack tabudlo,give me your forever,acoustic,74
4n7jnSxVLd8QioibtTDBDq,on my way,alan walker;sabrina carpenter;farruko,alan walker,on my way,electro,74
4pspYVQGFHLPEFgQPD1J7e,wannabe,itzy,itzy,wannabe,k-pop,74
4sDbdBjuYQVdNNB4PiHUPo,coastline,hollow coves,hollow coves,coastline,folk,74
4sOX1nhpKwFWPvoMMExi3q,primadonna,marina,marina,primadonna,alternative,74
4sebUbjqbcgDSwG6PbSGI0,come a little closer,cage the elephant,cage the elephant,come a little closer,blues,74
4zRZAmBQP8vhNPf9i9opXt,8 letters,why don't we,why don't we,8 letters,dance,74
514GW1c9Jn21KgZmO6mZIE,armee der tristen,rammstein,rammstein,armee der tristen,industrial,74
51TG9W3y9qyO8BY5RXKgnZ,symphony of destruction,megadeth,megadeth,symphony of destruction,alt-rock,74
51lPx6ZCSalL2kvSrDUyJc,you're gonna live forever in me,john mayer,john mayer,you re gonna forever in me,singer-songwriter,74
55yvzYuvJYG2RUEnMK78tr,about a girl,nirvana,nirvana,about a girl,alt-rock,74
56s2s5e8WuBsWVKnmz6J9L,beautiful monster,stayc,stayc,beautiful monster,k-pop,74
56sk7jBpZV0CD31G9hEU3b,animal i have become,three days grace,three days grace,animal i have become,alt-rock,74
5AyL2kgLtTWEu3qO3B9SqK,like a g6,far east movement;the cataracs;dev,far east movement,like a g6,edm,74
5BUq9bdtsm3LWw5laJeJ4R,hopelessly devoted to you - from “grease”,olivia newton-john,olivia newton-john,hopelessly devoted to you from grease,disco,74
5BckPAYcKEJuYs1eV1BHHe,take a chance on me,abba,abba,take a chance on me,swedish,74
5EOoMWIB9iK4ZpcSex9Ec7,old time rock & roll,bob seger,bob seger,old time rock roll,country,74
5GHY1DFWKz3Prg2V0Iodqo,nothing compares 2 u,sinéad o'connor,sinead o'connor,nothing compares 2 u,singer-songwriter,74
5HNCy40Ni5BZJFw1TKzRsC,comfortably numb,pink floyd,pink floyd,comfortably numb,psych-rock,74
5Hyr47BBGpvOfcykSCcaw9,"holding out for a hero - from ""footloose"" soundtrack",bonnie tyler,bonnie tyler,holding out for a hero from footloose soundtrack,disco,74
5IUtvfNvOyVYZUa6AJFrnP,spicy (feat. post malone),ty dolla $ign;post malone,ty dolla $ign,spicy,soul,74
5LyfiK6iXEIBNEtcaGKohl,jamming,bob marley & the wailers,bob marley,jamming,reggae,74
5N4erncE7kuUccm7zEmwzk,electricity (with dua lipa),silk city;dua lipa;diplo;mark ronson,silk city,electricity,edm,74
5OcGETO7eEKjKme4gm0r7y,"dance ka bhoot (from ""brahmastra"")",pritam;arijit singh;amitabh bhattacharya,pritam,dance ka bhoot,indian,74
5Pg4qYTcvCUBBq3jBhKq0t,hot,daddy yankee;pitbull,daddy yankee,hot,latino,74
5WWplXimzIjlJiN2N7T9Q3,"pathala pathala (from ""vikram"")",anirudh ravichander;kamal haasan,anirudh ravichander,pathala pathala,hip-hop,74
5Wj1rJnCLpMHdLaxsFtJLs,bennie and the jets - remastered 2014,elton john,elton john,bennie and the jets,piano,74
5WzfGg2ueNoOS5aIkaR9qX,atak gaya - arijit singh,arijit singh;rupali moghe,arijit singh,atak gaya arijit singh,pop-film,74
5Xak5fmy089t0FYmh3VJiY,black,pearl jam,pearl jam,black,alt-rock,74
5XcZRgJv3zMhTqCyESjQrF,poison,alice cooper,alice cooper,poison,hard-rock,74
5YUyW9opqNsMSEzzecZih1,x,nicky jam;j balvin,nicky jam,x,latin,74
5e2l2ZAMwHmrkdM4Z6NhAR,again,shiloh dynasty;timmies,shiloh dynasty,again,chill,74
5iwz1NiezX7WWjnCgY5TH4,calma - remix,pedro capó;farruko,pedro capo,calma remix,latin,74
5jgFfDIR6FR0gvlA56Nakr,blackbird - remastered 2009,the beatles,the beatles,blackbird,british,74
5mpUKTdskZea0gStWzeHUZ,unsainted,slipknot,slipknot,unsainted,alternative,74
5nsET7aVWXu017lsQjRFCV,thoda thoda pyaar,stebin ben;nilesh ahuja;kumaar,stebin ben,thoda thoda pyaar,pop,74
5u8Y0lAUlBLwuhpXSDUGf4,rain in ibiza,felix jaehn;the stickmen project;calum scott,felix jaehn,rain in ibiza,german,74
5uFqjHOo3Sh0bVPCKf3DdH,illusion,aespa,aespa,illusion,k-pop,74
5v6qYImm5k36GHlFxdEZyv,moral of the story (feat. niall horan) - bonus track,ashe;niall horan,ashe,moral of the story track,electro,74
5vd1QZ0tdXOExiegC55IAS,heart of gold,neil young,neil young,heart of gold,singer-songwriter,74
5w7wuzMzsDer96KqxafeRK,copycat,billie eilish,billie eilish,copycat,electro,74
5zT5cMnMKoyruPj13TQXGx,i found,amber run,amber run,i found,folk,74
62Yo3FDddWY8ydu6PW2wyz,nail tech,jack harlow,jack harlow,nail tech,k-pop,74
630sXRhIcfwr2e4RdNtjKN,rewrite the stars,zac efron;zendaya,zac efron,rewrite the stars,show-tunes,74
66hayvUbTotekKU3H4ta1f,where are ü now (with justin bieber),jack ü;skrillex;diplo;justin bieber,jack u,where are u now,dance,74
69QHm3pustz01CJRwdo20z,hells bells,ac/dc,ac/dc,hells bells,hard-rock,74
6DEMMeWXfmFAXgDUMMzeg6,all i ask,adele,adele,all i ask,british,74
6DXLO8LndZMVOHM0wNbpzg,danza kuduro,don omar;lucenzo,don omar,danza kuduro,hip-hop,74
6FQQiTpYnfc5803p84bQp1,vikram - title track,anirudh ravichander,anirudh ravichander,vikram title track,hip-hop,74
6HTJgY7iWWlVLSDHsfHePf,jefe,ninho,ninho,jefe,french,74
6LUGvXEAK8WxIBYK43uoTb,back to the old house - 2011 remaster,the smiths,the smiths,back to the old house,punk-rock,74
6LXIhiXK8z1KLd3giR904b,smells like me,charlie puth,charlie puth,smells like me,dance,74
6NEoeBLQbOMw92qMeLfI40,whistle,blackpink,blackpink,whistle,k-pop,74
6OtCIsQZ64Vs1EbzztvAv4,good life,onerepublic,onerepublic,good life,piano,74
6Pgmqg15yVexuOgtzuxwoX,dancing in my room,347aidan,347aidan,dancing in my room,sad,74
6Vc5wAMmXdKIAM7WUoEb7N,say something,a great big world;christina aguilera,a great big world,say something,acoustic,74
6Yc3tjFCVR2bfAQFRTZBef,home,bts,bts,home,k-pop,74
6hmhG1b4LEyNuashVvuIAo,never forget you,zara larsson;mnek,zara larsson,never forget you,edm,74
6jGnykaS6TkWp15utXSAeI,come away with me,norah jones,norah jones,come away with me,j-pop,74
6kls8cSlUyHW2BUOkDJIZE,hate me (with juice wrld),ellie goulding;juice wrld,ellie goulding,hate me,dance,74
6lYY2HktYKpV1pUamfRlU1,messages from the stars,the rah band,the rah band,messages from the stars,funk,74
6osaMSJh9NguagEDQcZaKx,loco contigo (feat. j. balvin & tyga),dj snake;j balvin;tyga,dj snake,loco contigo,edm,74
6pWgRkpqVfxnj3WuIcJ7WP,cornfield chase,hans zimmer,hans zimmer,cornfield chase,german,74
6tsojOQ5wHaIjKqIryLZK6,all my life,foo fighters,foo fighters,all my life,grunge,74
6w8ZPYdnGajyfPddTWdthN,can i get it,adele,adele,can i get it,british,74
6wNeKPXF0RDKyvfKfri5hf,dollhouse,melanie martinez,melanie martinez,dollhouse,electro,74
6weT0OACEb3e4KLQJInf4I,olivia,die zipfelbuben;dj cashi,die zipfelbuben,olivia,disco,74
6xpDh0dXrkVp0Po1qrHUd8,adam's song,blink-182,blink-182,adam s song,punk-rock,74
72jbDTw1piOOj770jWNeaG,paris,the chainsmokers,the chainsmokers,paris,dance,74
762B4bOcXF7I2Y8UlKTyTy,chiquitita,abba,abba,chiquitita,swedish,74
78tblPcz2otRZd1VOeU7zz,"kanja poovu kannala (from ""viruman"")",yuvan shankar raja;sid sriram,yuvan shankar raja,kanja poovu kannala,k-pop,74
7CQhZA3qNDZBoTKWqjD7gR,give me your tmi,stray kids,stray kids,give me your tmi,k-pop,74
7Dk8r4VR5NoveUvTiCKEXC,pegao,camilo,camilo,pegao,reggaeton,74
7FDV5ELOJHCGLe52AnttEd,angel,shaggy;rayvon,shaggy,angel,reggae,74
7Feaw9WAEREY0DUOSXJLOM,summer days (feat. macklemore & patrick stump of fall out boy),martin garrix;macklemore;fall out boy,martin garrix,summer days,dance,74
7GAaTpSoTWUTbP2Yxlt4Hd,need you now,lady a,lady a,need you now,country,74
7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. joey bada$$,xxxtentacion;joey bada$$,xxxtentacion,infinity,emo,74
7JIuqL4ZqkpfGKQhYlrirs,the only exception,paramore,paramore,the only exception,emo,74
7Kbw2fTMOU43MrqXdGzroh,ghost of you,mimi webb,mimi webb,ghost of you,singer-songwriter,74
7L93GESzq43UkKUt5FsOCq,jump around - 30 years remaster,house of pain,house of pain,jump around years,hard-rock,74
7aQjPecQdIuNd1sz3KCDhD,lovefool,the cardigans,the cardigans,lovefool,swedish,74
7dT6ccDqmMHvz5C0d8iUND,quiero decirte,abraham mateo;ana mena,abraham mateo,quiero decirte,reggaeton,74
7eNSk0grNnO7MqjLZzs6MM,fitoor,mithoon;arijit singh;neeti mohan;karan malhotra,mithoon,fitoor,pop-film,74
7eQl3Yqv35ioqUfveKHitE,tum se hi,pritam;mohit chauhan,pritam,tum se hi,indian,74
7fcfNW0XxTWlwVlftzfDOR,walk,pantera,pantera,walk,alt-rock,74
7jEyX4bqaCSdMN4D4JNnVj,mama,jonas blue;william singe,jonas blue,mama,dance,74
7kzKAuUzOITUauHAhoMoxA,last nite,the strokes,the strokes,last nite,alt-rock,74
7lGKEWMXVWWTt3X71Bv44I,unsteady,x ambassadors,x ambassadors,unsteady,alt-rock,74
7mNZUnDWUDidWBFaUpVtOC,chidiya,vilen,vilen,chidiya,hip-hop,74
7qCAVkHWZkF44OzOUKf8Cr,el perdón (with enrique iglesias),nicky jam;enrique iglesias,nicky jam,el perdon,latin,74
7qOsSOpiL3R8RKyiBtIYNQ,souvenir,bump of chicken,bump of chicken,souvenir,j-pop,74
7sVEoPc5ZUUQerRkgTypUZ,"srivalli (from ""pushpa the rise part - 01"")",javed ali;devi sri prasad,javed ali,srivalli,pop-film,74
7uYQELhe7g6QLIzZDOlhbW,beige,yoke lore,yoke lore,beige,folk,74
7vFv0yFGMJW3qVXbAd9BK9,your body is a wonderland,john mayer,john mayer,your body is a wonderland,singer-songwriter,74
7vu0JkJh0ldukEYbTVcqd0,issues,julia michaels,julia michaels,issues,electro,74
7y3c1oJMY1CwwtOZ84Qovu,hallucination,regard;years & years,regard,hallucination,edm,74
7y9iMe8SOB6z3NoHE2OfXl,bad at love,halsey,halsey,bad at love,electro,74
7zMUCLm1TN9o9JlLISztxO,burning love,elvis presley,elvis presley,burning love,rock-n-roll,74
03f7xZmt2wHCIDJBFPK8G4,soap,melanie martinez,melanie martinez,soap,electro,73
06WUUNf7q18NZfjIsQFsfa,delusions of saviour,slayer,slayer,delusions of saviour,alt-rock,73
078fJxqEUz0LvbHSM6AoXJ,super board,stray kids,stray kids,super board,k-pop,73
0ADZ5dmXhlfzjMw6lefoPl,far away,nickelback,nickelback,far away,alt-rock,73
0C80GCp0mMuBzLf3EAXqxv,shoot to thrill,ac/dc,ac/dc,shoot to thrill,hard-rock,73
0CatzXH85XWyBqqdB6qPMB,beatbox,nct dream,nct dream,beatbox,k-pop,73
0DMRKqrpd0QO4RWiEdMib0,you know i'm no good,amy winehouse,amy winehouse,you know i m no good,british,73
0GTPmh5G40joBg93vcSQNq,don't say goodbye (feat. tove lo),alok;ilkay sencan;tove lo,alok,don t say goodbye,electro,73
0H8Tclo4x4kbZruQtZFNSX,i just called,neiked;anne-marie;latto,neiked,i just called,house,73
0Jh6iWjna1wk5le0Ahn7No,la vie qu'on mène,ninho,ninho,la vie qu on mene,french,73
0U0ldCRmgCqhVvD6ksG63j,nightcall,kavinsky,kavinsky,nightcall,alternative,73
0W7brFokN6QtGRNp32RCQP,alone with you,arz,arz,alone with you,chill,73
0X1sqQ652p1sceKM2nJlIJ,runaway,bon jovi,bon jovi,runaway,metal,73
0XuepwFJUcKN8T5zTqoP0F,back door,stray kids,stray kids,back door,k-pop,73
0YammaEkYSeo9vQYZ1OwS6,say my name,david guetta;bebe rexha;j balvin,david guetta,say my name,dance,73
0b5CzUhyShYuDdtW5J4wm2,obsessed (with charlie puth & shenseea),calvin harris;charlie puth;shenseea,calvin harris,obsessed,electro,73
0cBPuDA3xUjR4Vh9o7CKy8,home,edward sharpe & the magnetic zeros,edward sharpe,home,folk,73
0dLbrlAVPPjpPqnYfmJsWk,tera hone laga hoon,atif aslam;alisha chinai;pritam,atif aslam,tera hone laga hoon,pop-film,73
0jSccBRnhNU4KtACMQPvco,mikrokosmos,bts,bts,mikrokosmos,k-pop,73
0lwyzp7GppQxv0Eu6wRkUo,satisfaction,david guetta;benny benassi,david guetta,satisfaction,edm,73
0mlAOSILGRys2IbvyOT5VJ,échame la culpa,luis fonsi;demi lovato,luis fonsi,echame la culpa,latin,73
0pYacDCZuRhcrwGUA5nTBe,eight(prod.&feat. suga of bts),iu;suga,iu,eight,k-pop,73
0pdfN7nOHMYmKykzu1cyfm,any man of mine,shania twain,shania twain,any man of mine,country,73
0qemIQjSxcKyf42VPfZnfa,"night fever - from ""saturday night fever"" soundtrack",bee gees,bee gees,night fever from saturday night fever soundtrack,disco,73
0qo1JukfClmpHnUOJxpFXi,killer queen,mad tsai,mad tsai,killer queen,indie-pop,73
0tV8pOpiNsKqUys0ilUcXz,rise up,andra day,andra day,rise up,soul,73
0tpwqQhdfJXRcUDSNRjb9O,"mere yaaraa (from ""sooryavanshi"")",arijit singh;neeti mohan;rashmi virag,arijit singh,mere yaaraa,pop-film,73
0uppYCG86ajpV2hSR3dJJ0,give it away,red hot chili peppers,red hot chili peppers,give it away,metal,73
0vFOzaXqZHahrZp6enQwQb,money,pink floyd,pink floyd,money,psych-rock,73
0wokCRaKD0zPNhMRXAgVsr,ordinary world,duran duran,duran duran,ordinary world,synth-pop,73
0z1b34WikhOH9ZxU8QDWcv,one headlight,the wallflowers,the wallflowers,one headlight,grunge,73
0z1o5L7HJx562xZSATcIpY,exit music (for a film),radiohead,radiohead,exit music,alt-rock,73
0zqBZqm5czQ3A4EoSdKFHj,man on the moon,alan walker;benjamin ingrosso,alan walker,man on the moon,electro,73
10oKSzRcwbZsog2uq2gb4b,escape (feat. hayla),kx5;deadmau5;kaskade;hayla,kx5,escape,edm,73
14XWXWv5FoCbFzLksawpEe,riders on the storm,the doors,the doors,riders on the storm,psych-rock,73
14rZjW3RioG7WesZhYESso,"comptine d'un autre été, l'après-midi",yann tiersen,yann tiersen,comptine d un autre ete l apres midi,ambient,73
15BQ7vEDv2LJuh8TxWIhtd,the passenger,iggy pop,iggy pop,the passenger,punk-rock,73
17zEBtrjKKa2hwk9CxWIkX,marceline,lil god dan,lil god dan,marceline,sad,73
18UsAG7SfOQ5sxJEdjAMH0,be my mistake,the 1975,the 1975,be my mistake,rock,73
1AM8QdDFZMq6SrrqUnuQ9P,feeling good,michael bublé,michael buble,feeling good,j-pop,73
1B5Tp2Ml9nLlmTSJx8xVfI,always on my mind,elvis presley,elvis presley,always on my mind,rock-n-roll,73
1BPBwKueIEMnUcbbs2te7B,numb,chri$tian gate$,chri$tian gate$,numb,sad,73
1GMufNnkKAnPLnqKJ5HHxW,lovesick girls,blackpink,blackpink,lovesick girls,k-pop,73
1HPJOoIVdUPuaebxzMrVaD,words - original version 1983,f.r. david,f.r. david,words,disco,73
1HXy5I3HTWq8OvxCn0z7G7,heaven,kane brown,kane brown,heaven,country,73
1HYzRuWjmS9LXCkdVHi25K,stay with me,chanyeol;punch,chanyeol,stay with me,k-pop,73
1I7zHEdDx8Ny5RxzYPqsU2,reelin' in the years,steely dan,steely dan,reelin in the years,psych-rock,73
1Jmqubf9kGkWeYQXQKImL5,people are strange,the doors,the doors,people are strange,psych-rock,73
